symbol,setup,side,score,opened_at,closed_at,entry,exit,net_pnl,r_multiple,fees,funding_cost,reason
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,89.57903085415948,2024-11-23T04:00:00+00:00,2024-11-23T16:00:00+00:00,1.56675666,1.4726039852739599,-5.889485929372094,-0.9991249967637558,0.14802659936909046,0.009538258514142596,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.24355302731226,2024-11-23T04:00:00+00:00,2024-11-23T16:00:00+00:00,44.015401100000005,41.3703395862966,-5.889485929372091,-0.9991249967637553,0.14802659936909046,0.009538258514142596,STOP
LTCUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.6660770312999,2024-12-01T16:00:00+00:00,2024-12-02T04:00:00+00:00,108.80087900000001,121.1650110881199,10.655833788724115,1.8098558223871237,0.16109274798163686,0.00952697407331335,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.51063841023733,2024-11-30T08:00:00+00:00,2024-12-02T08:00:00+00:00,1.91399138,2.342432431550178,20.913117251970213,3.5836218455532305,0.16799756828642243,0.05665775633443109,STOP
BNBUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.6709167324693,2024-12-04T04:00:00+00:00,2024-12-05T00:00:00+00:00,754.065399,708.7505929124939,-5.998047615417019,-1.0007431197411025,0.15051143427879526,0.019396743228640368,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.31885572081725,2024-12-13T04:00:00+00:00,2024-12-13T08:00:00+00:00,30.1650162,28.3522797164772,-5.948735403559988,-0.9975068737864087,0.14975831786731095,0.0,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,89.29099447387482,2024-12-30T16:00:00+00:00,2024-12-31T12:00:00+00:00,2.02319766,2.1393342618576456,-5.949086967075203,-1.00256615848383,0.16526572241143409,0.020081841361098994,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,91.11876511152606,2024-12-30T16:00:00+00:00,2025-01-01T16:00:00+00:00,20.2959702,21.5158797848412,-5.987061384766671,-1.008965773462784,0.15824440205561152,0.057610288762669805,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.87343737134812,2025-01-03T12:00:00+00:00,2025-01-07T16:00:00+00:00,1.0738073700000001,1.00927798990722,-5.973595659316373,-1.016924349514566,0.14751268723259212,0.11406172817079188,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.51889941887757,2025-01-03T12:00:00+00:00,2025-01-07T16:00:00+00:00,214.40143799999998,204.35854937721362,-6.0021810698997955,-1.0217906313523428,0.1890686316010805,0.14520221983189047,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,89.52136978382187,2025-01-13T04:00:00+00:00,2025-01-15T12:00:00+00:00,35.3324664,37.4561596254384,-5.87583806746145,-1.0105838964401304,0.15505598132221105,0.06585776831722963,STOP
LTCUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.81525772799417,2025-01-17T04:00:00+00:00,2025-01-18T04:00:00+00:00,133.733372,125.69679874303199,-5.798580529227628,-1.0023612427184485,0.145271233856944,0.028082140421419387,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.27601521211602,2025-01-19T08:00:00+00:00,2025-01-19T20:00:00+00:00,271.347132,255.040797449592,-5.75089156851751,-0.9991249967637539,0.14454316258444355,0.009313799391854782,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,91.05790898334979,2025-02-02T00:00:00+00:00,2025-02-03T00:00:00+00:00,0.30766922999999996,0.2121283778787162,28.624699365714193,4.998049916634304,0.12525413403615362,0.027801813428755668,TARGET
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,93.46865159830162,2025-02-17T08:00:00+00:00,2025-02-19T08:00:00+00:00,181.231875,172.62002096684785,6.369311460064315,0.9041722238164606,0.2193463533625982,0.08425675688206702,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,89.13327091804878,2025-02-18T08:00:00+00:00,2025-02-21T08:00:00+00:00,23.9646033,25.4050197459498,-6.000275070639762,-1.0138201423948223,0.1578342764291773,0.0861914682947501,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,89.23241879249196,2025-02-24T04:00:00+00:00,2025-02-25T16:00:00+00:00,160.903908,143.46943530874438,11.196470795502236,1.9067097369526997,0.15918651787359028,0.042076176166306004,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,88.72607156193908,2025-02-24T04:00:00+00:00,2025-02-25T20:00:00+00:00,0.230066991,0.21238654018331926,7.808119835039214,1.329688469579486,0.1605781867498309,0.052185904340854634,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.9266938914117,2025-03-26T12:00:00+00:00,2025-03-27T12:00:00+00:00,0.20331032899999998,0.19109259808907397,-5.981255123626213,-1.0023612427184476,0.14984776143793366,0.028966821350738192,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,87.507422585712,2025-03-29T12:00:00+00:00,2025-03-30T00:00:00+00:00,2.08559142,2.21094797789052,-5.94245496569832,-1.000875158576052,0.15833505152196387,0.009607215085168182,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,88.91452529516224,2025-04-12T16:00:00+00:00,2025-04-13T20:00:00+00:00,20.5090507,19.2765798072342,-5.92149579931146,-1.002361242718447,0.14835061731207339,0.028677410911676915,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.55409706701909,2025-04-24T16:00:00+00:00,2025-04-28T00:00:00+00:00,0.72597259,0.68234599317654,-5.958397008870168,-1.0136881035598717,0.1476071127664385,0.09511228428493346,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,86.5703469656626,2025-05-05T12:00:00+00:00,2025-05-08T04:00:00+00:00,19.4540544,20.40136393088042,-5.934472864290714,-1.0147612017641814,0.19021399006786477,0.09284643005626575,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,88.16459628776151,2025-05-10T08:00:00+00:00,2025-05-11T04:00:00+00:00,0.224162414,0.23301954018155338,3.5476204572308143,0.6097165610094324,0.1536161780959644,0.01883001559690318,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.41870550780989,2025-05-12T16:00:00+00:00,2025-05-13T00:00:00+00:00,2.59315929,2.43732597562674,-5.831106216535311,-0.9991249967637553,0.14655928108919195,0.009443710229335335,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.31900682125595,2025-05-23T04:00:00+00:00,2025-05-23T08:00:00+00:00,0.250975095,0.23589299764106997,-5.79257966364211,-0.9975068737864088,0.14582712588297225,0.0,STOP
ETHUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.77208117810213,2025-05-29T04:00:00+00:00,2025-05-29T12:00:00+00:00,2762.3162039999997,2623.5495075200824,-5.773065969552783,-0.9991297264552799,0.1735199527457647,0.011124418126544317,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,87.81993034644701,2025-06-05T16:00:00+00:00,2025-06-09T20:00:00+00:00,150.78492,157.76705299787713,-5.885970906259768,-1.0237843613316997,0.19607540149408514,0.14372885112838146,STOP
ETHUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.50456818559385,2025-06-11T16:00:00+00:00,2025-06-12T12:00:00+00:00,2864.2864,2715.262770742606,-5.725460638840996,-1.0009897778902561,0.16588582660613527,0.021289556851305264,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,88.00126047636947,2025-06-20T16:00:00+00:00,2025-06-23T04:00:00+00:00,0.58284171,0.5491012768578696,6.061213328708353,1.0634949784145973,0.16926564374933523,0.07626107815804967,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,86.12879602863977,2025-06-19T16:00:00+00:00,2025-06-23T12:00:00+00:00,17.7272271,17.17208343365038,2.9386464411663864,0.5163517178379238,0.16159437890190798,0.11286334278463084,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.94135389318228,2025-06-30T16:00:00+00:00,2025-07-01T04:00:00+00:00,157.785777,149.85887831610162,-5.731179256534014,-0.999129724897284,0.1722516781144796,0.011043124104870709,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.12858103819242,2025-07-07T16:00:00+00:00,2025-07-07T20:00:00+00:00,2.33833381,2.2624996433742623,-5.685915711058466,-0.9962155693464078,0.26319568414321304,0.0,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.06208644627466,2025-07-09T12:00:00+00:00,2025-07-11T12:00:00+00:00,2.38093807,2.800912522783866,28.256013289129992,4.975451004104167,0.2826608002633668,0.09740697577921079,TARGET
ETHUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.44784343027685,2025-07-09T16:00:00+00:00,2025-07-12T12:00:00+00:00,2655.6755409999996,2918.8487843483013,15.37165495592108,2.7006725356701478,0.2671654251809865,0.127276273928481,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.8076469174663,2025-07-17T12:00:00+00:00,2025-07-22T00:00:00+00:00,0.81558155,0.8682510606605549,5.9126076176652465,0.9972074796914634,0.15846252312501768,0.12472353415036544,STOP
ETHUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.94818778917181,2025-07-16T16:00:00+00:00,2025-07-22T08:00:00+00:00,3243.734341,3648.8125576719567,14.488549420021176,2.456842236682593,0.20274188404089313,0.20275331386820822,STOP
BNBUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,89.00618541420131,2025-07-23T04:00:00+00:00,2025-07-23T16:00:00+00:00,798.1298049999999,762.9344437639322,-5.994032822687349,-0.9991337000695659,0.2049515668157596,0.013098272075174796,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.96579716709788,2025-07-28T12:00:00+00:00,2025-07-28T16:00:00+00:00,27.310730799999998,25.8865457490562,-5.959157977519017,-0.99727175532374,0.1729060933265102,0.0,STOP
BNBUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,93.24105432675486,2025-07-27T20:00:00+00:00,2025-07-29T12:00:00+00:00,831.043096,803.3354041011806,-7.2387411890988,-1.010558182318782,0.3215917103208382,0.10220114655831686,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.28400984382382,2025-08-09T04:00:00+00:00,2025-08-11T20:00:00+00:00,20.868086599999998,21.00658411690146,0.4042020872134994,0.06847087580249463,0.15334264687728555,0.0764177384496266,STOP
ETHUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,89.39274031388875,2025-08-09T08:00:00+00:00,2025-08-14T12:00:00+00:00,4170.126971,4528.714638083052,10.009988160001038,1.695679984377453,0.2016954419089539,0.18129474303093857,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.33362789094248,2025-08-12T16:00:00+00:00,2025-08-14T12:00:00+00:00,24.0094007,22.566579774334198,-5.988141898540688,-1.0055974886731414,0.14953749498735208,0.04817807376599436,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.95266346501795,2025-08-17T16:00:00+00:00,2025-08-18T00:00:00+00:00,26.292628999999998,24.712599752874,-5.920215792331114,-0.9991249967637538,0.14879896510142335,0.0095880267588625,STOP
XRPUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,88.6184045126283,2025-09-01T04:00:00+00:00,2025-09-01T08:00:00+00:00,2.74032594,2.828368200942979,-5.8834074941992975,-0.9978981707393006,0.28336331118243246,0.0,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.22095687933577,2025-09-10T08:00:00+00:00,2025-09-11T12:00:00+00:00,26.9266924,28.34398786407716,6.2657400998530335,1.0672658916565738,0.20296643883254395,0.037080339249411745,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.6190008830495,2025-09-08T16:00:00+00:00,2025-09-13T08:00:00+00:00,0.238313829,0.2905809457697425,29.103361604442213,4.961040641080735,0.23906049821266695,0.18850628606398037,TARGET
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.20066036883878,2025-09-13T12:00:00+00:00,2025-09-14T12:00:00+00:00,0.296219619,0.27841859721581397,-6.095763774643337,-1.002361242718448,0.15271653474145233,0.029521379143136125,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.40210859426534,2025-09-11T16:00:00+00:00,2025-09-15T04:00:00+00:00,226.712669,236.97255806602868,5.908506580022572,0.9953721782597015,0.22683688723635215,0.13863606475671225,STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.51261704109427,2025-09-18T00:00:00+00:00,2025-09-20T08:00:00+00:00,31.8301827,33.22643222577987,4.087564396170766,0.6720144122896995,0.16093105670624097,0.06889625021289897,STOP
BNBUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.54202716904939,2025-09-16T20:00:00+00:00,2025-09-21T12:00:00+00:00,955.515542,1045.9376962215908,17.594088461974163,2.9118237750219937,0.3220158128722155,0.2690342393032838,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,88.48283641674024,2025-09-24T04:00:00+00:00,2025-09-28T20:00:00+00:00,208.349163,207.99493192005065,-0.129230370809706,-0.02101067728155202,0.1591060520103354,0.1393362438565835,STOP
BTCUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.4748895486318,2025-10-02T16:00:00+00:00,2025-10-05T08:00:00+00:00,119887.08751,122572.55463098836,5.549832080804346,0.9024038327818799,0.4493625195737262,0.22219270486476594,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.89195857372938,2025-10-06T16:00:00+00:00,2025-10-07T12:00:00+00:00,0.26682668,0.2530321770356227,-6.197278523968149,-1.0010014499237319,0.18069351544613965,0.023186029328686786,STOP
BNBUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.39745309143476,2025-10-06T08:00:00+00:00,2025-10-07T16:00:00+00:00,1199.1999079999998,1284.9663374581992,8.605558886654213,1.392980482504425,0.20530889466559576,0.04955513908231851,STOP
LTCUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.74823443069218,2025-10-10T04:00:00+00:00,2025-10-10T20:00:00+00:00,131.233122,123.346798766532,-6.194444113253733,-1.000743119741101,0.15543969101699767,0.020031858633485035,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,87.57463470230816,2025-11-04T08:00:00+00:00,2025-11-09T20:00:00+00:00,156.99429899999998,166.430598335694,-6.313749273740033,-1.0251470032362464,0.16424504026711131,0.15945299927975679,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,88.44943622516365,2025-11-16T20:00:00+00:00,2025-11-24T16:00:00+00:00,0.48115188000000003,0.42651594961022804,10.880742307506146,1.7757799287127483,0.1496289574077057,0.2280387978457505,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,92.57581050125971,2025-12-17T20:00:00+00:00,2025-12-24T20:00:00+00:00,0.36856314,0.35653565,3.4761077717134263,0.46860138262955914,0.1889193575566684,0.2520696083676469,TIME_STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,87.58919338644023,2025-12-17T20:00:00+00:00,2025-12-24T20:00:00+00:00,11.8738125,12.10121,-2.2926053250634544,-0.37086929256594714,0.16195279213390779,0.21054692879140893,TIME_STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,92.27411665086122,2025-12-31T20:00:00+00:00,2026-01-01T12:00:00+00:00,0.33176681999999996,0.348485039625176,-7.4458685986274995,-1.0027903962280595,0.23383377595455318,0.02851086959901175,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,87.83684631273405,2026-01-06T16:00:00+00:00,2026-01-07T12:00:00+00:00,141.564155,135.52696351903475,-6.141397566030632,-1.0013895618394908,0.21653300549649013,0.027656346508463835,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,88.25880887387396,2026-01-04T04:00:00+00:00,2026-01-08T04:00:00+00:00,0.15098509699999998,0.141911798580882,-6.254486670141672,-1.0169243495145632,0.15444904352274375,0.11942515012795238,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.59067222830716,2026-01-12T04:00:00+00:00,2026-01-19T00:00:00+00:00,142.50424900000002,137.16347284845884,-6.378415226948671,-1.047631342137343,0.24396356805067834,0.31077813358865725,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,87.13559262476082,2026-03-29T00:00:00+00:00,2026-03-30T08:00:00+00:00,8.4281571,8.771890324246863,-6.104527722101578,-1.0079259968149683,0.2327702703725415,0.057029622027195005,STOP
ETHUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,89.32616548484499,2026-04-11T20:00:00+00:00,2026-04-12T00:00:00+00:00,2315.481525,2232.4276557766675,-6.004786822599188,-0.9964795437758032,0.2520109186316365,0.0,STOP
DOGEUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.00028901044723,2026-04-29T08:00:00+00:00,2026-05-06T12:00:00+00:00,0.104930492,0.11164630905580109,8.781714756097678,1.4646011016204246,0.24066498545676127,0.3060779128748484,STOP
BTCUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,86.69664865326223,2026-05-06T12:00:00+00:00,2026-05-07T12:00:00+00:00,82493.54853,80331.28545401056,-6.0780586040788975,-1.0063201309462984,0.34166357921900287,0.06491264346077291,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.88718303705853,2026-05-06T12:00:00+00:00,2026-05-08T00:00:00+00:00,10.1790178,9.790466882407243,-6.080124072637146,-1.006662102408799,0.23772394601639854,0.06058734905961186,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,88.67309275134994,2026-05-08T20:00:00+00:00,2026-05-13T12:00:00+00:00,92.579257,93.49508116127095,1.012605331370249,0.16935763046494903,0.23650272394242622,0.20592136285690424,STOP
LINKUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.45754480481068,2026-05-08T20:00:00+00:00,2026-05-15T20:00:00+00:00,10.371037,10.0629936,-4.382650545825763,-0.732995658429509,0.2069625133065629,0.275733251235212,TIME_STOP
ETHUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,89.6520412213657,2026-05-18T00:00:00+00:00,2026-05-23T20:00:00+00:00,2129.6670120000003,2103.1501155446285,1.5530672623965172,0.2604836546744483,0.26955527805128154,0.28819667926624365,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,93.49579075962264,2026-06-05T04:00:00+00:00,2026-06-07T20:00:00+00:00,0.15838416000000002,0.16790399832096004,-7.2514273311625566,-1.012202019417477,0.19105014805993234,0.09273801836407075,STOP
SOLUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,89.35814595731244,2026-06-05T08:00:00+00:00,2026-06-12T08:00:00+00:00,66.113388,66.896689,-1.4992378543518166,-0.25173658010348327,0.15510323456167796,0.20237414686563163,TIME_STOP
AVAXUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,89.06601556757674,2026-06-14T20:00:00+00:00,2026-06-15T00:00:00+00:00,6.4283571,6.674820836798108,-5.916560511751035,-0.9983638753512287,0.24137573166347231,0.0,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,92.09658294392828,2026-06-22T00:00:00+00:00,2026-06-24T20:00:00+00:00,0.15648435,0.14865217559840838,7.412473257669441,1.0475500686812915,0.24246050132635333,0.12434196095115545,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,91.81093390183887,2026-07-03T20:00:00+00:00,2026-07-08T04:00:00+00:00,0.1810181,0.17013999829859996,-6.0437623096953565,-1.0185424724919117,0.14900828994924042,0.1248196928962103,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,SHORT,86.45061401549596,2026-07-13T04:00:00+00:00,2026-07-14T12:00:00+00:00,0.15878412,0.16670482801704253,-5.942991782430925,-1.0066865940410745,0.1876986279170328,0.04578275489933528,STOP
ADAUSDT,SYSTEMATIC_BREAKOUT_4H,LONG,90.1887931243086,2026-07-22T16:00:00+00:00,2026-07-23T12:00:00+00:00,0.17791779,0.16904535531814607,-5.8800810904140475,-1.0010689312405388,0.17768454338860695,0.022778529725305884,STOP
